,id,label,start_time,end_time,start_x,start_y,end_x,end_y,amp,peak_vel,med_vel,avg_vel
1201,,FIXA,278.7583333333333,278.81666666666666,208.03384971618647,-16.504640717889895,200.82863223552704,-20.970654487609977,0,48.00015154008027,0.0,7.158714617075814
1202,,PURS,278.81666666666666,279.1166666666667,200.82863223552704,-20.970654487609977,200.6526130668668,-9.22494549455613,0,33.520143446925964,6.886863591882275,9.432018517969116
1203,910.0,SACC,279.1166666666667,279.14166666666665,202.1704201073492,-8.367862781604076,126.030827999115,-16.42706394195568,0,433.7629664421977,9.86918854429717,150.37234815650808
1204,,FIXA,279.14166666666665,279.18333333333334,126.030827999115,-16.42706394195568,126.030827999115,-16.42706394195568,0,0.0,0.0,0.0
1205,1133.0,SACC,279.18333333333334,279.23333333333335,129.182327777518,-16.083588368165767,201.25224948921527,-8.083718433004277,0,105.98042854514163,79.02520520058079,71.51584439116138
1206,,PURS,279.23333333333335,279.925,201.71936523914337,-7.975813182145098,179.13906609626727,-32.42461473824658,0,68.76705668895815,9.636168003466,12.540905999277784
1207,,PURS,280.5083333333333,281.76666666666665,109.7193273305893,-31.93817138671875,115.90226950364936,1.8626689910888672,0,52.35187290595426,7.066247407632794,9.84355515641066
1208,884.0,SACC,281.76666666666665,281.81666666666666,115.63822744278684,1.8626689910888672,117.97059694468422,-3.0911248010489087,0,361.7954273521217,79.16026214938576,142.68569147014458
1209,,PURS,281.81666666666666,282.025,117.9442936182022,-2.9806494712830727,207.64718198776245,2.8962135314941406,0,142.61893125261847,9.240470783898273,26.409274763092736
1210,,FIXA,282.025,282.0833333333333,212.27477551717547,-3.7625942446928313,210.518789768219,-7.901865186486579,0,45.95674464229288,1.7800206249962722,10.415741573208672
1211,,PURS,282.0833333333333,282.40833333333336,210.518789768219,-7.787117239778136,210.475506067276,-20.03919048928778,0,39.95492452220507,5.850453398372992,9.069451452372105
1212,,PURS,282.9583333333333,283.06666666666666,167.54483306407928,-19.541124874540227,177.76715230941772,-26.018559318668792,0,26.036974670998976,7.720027772258641,10.779408208027979
1213,,FIXA,283.06666666666666,283.1166666666667,177.76715230941772,-24.81118440628063,178.24277676381115,-25.72601719047895,0,6.857699400913966,2.457923312341713,2.8916003131584582
1214,712.0,SACC,283.1166666666667,283.1333333333333,178.1366584300995,-26.72104257874215,111.99468314647676,-98.36490154266356,0,553.9943981275208,279.8391152901363,279.8391152901363
1215,,PURS,283.1333333333333,283.4583333333333,112.13881405137784,-98.2184684955016,159.53263681259213,-38.72023194747317,0,57.938073555105255,9.773698237889532,18.206385446473636
1216,0.0,ISAC,283.4583333333333,283.4916666666667,156.74801565424934,-38.92965316772461,127.92361664772034,-31.9737195968628,0,85.45554396282455,43.120450674326875,46.88336336189315
1217,,PURS,283.4916666666667,284.14166666666665,128.03164097556635,-31.8095192597178,114.99119943993304,-26.31008528853555,0,34.76077501465664,4.6238933902414985,7.0037528604192785
1218,,FIXA,284.14166666666665,284.18333333333334,115.05506582388976,-26.293864274569653,115.24234828710736,-26.24629760078584,0,0.3745197074024149,0.2733701281708185,0.29455234016349097
1219,,PURS,284.18333333333334,284.4916666666667,115.31535454204902,-26.22775520950516,109.34078478813171,-35.42395851386097,0,29.01109209402433,6.878183104190041,7.356199979143808
1220,1.0,ISAC,284.4916666666667,284.53333333333336,109.25888299091464,-37.18113899230957,108.12593906514353,-23.74122539331053,0,64.15500788254782,7.133973025910342,18.143196605510795
1221,,PURS,284.53333333333336,285.60833333333335,108.06785491628249,-23.136006191619487,127.73309242725372,-9.85108443492417,0,43.94955034948123,5.634176194559045,8.04013680346545
1222,1624.0,SACC,285.60833333333335,285.64166666666665,127.69781005716295,-15.073323308468222,106.40561830997468,-39.63446617126465,0,179.65657703585578,17.42227382263657,53.89590382463875
